User Code,Video Code,FD_mean,FD_std,FD_min,FD_1st,FD_median,FD_3rd,FD_max,SD_mean,SD_std,SD_min,SD_1st,SD_median,SD_3rd,SD_max,FR_mean,FR_std,FR_min,FR_1st,FR_median,FR_3rd,FR_max,SR_mean,SR_std,SR_min,SR_1st,SR_median,SR_3rd,SR_max,SV_mean,SV_std,SV_min,SV_1st,SV_median,SV_3rd,SV_max,SA_mean,SA_std,SA_min,SA_1st,SA_median,SA_3rd,SA_max,PD_mean,PD_std,PD_min,PD_1st,PD_median,PD_3rd,PD_max,total_survey,total_I/N,captivation,cap_I/N,dissociation,dis_I/N,comprehension,com_I/N,transportation,tra_I/N
29,1,-0.4381498656378547,-0.5296589386799893,0.0,-0.01897025162298037,0.018741528415657203,-0.3121860402012732,-0.3085828853165455,0.5048458447917102,1.6904909160961683,0.0,0.7390143495051931,-0.8660254037844386,0.0,2.692363844847317,-0.101929415886848,-1.0607715065891365,0.5222329678670936,-0.6324555320336755,0.0,0.6324555320336754,1.0,1.3058197389369115,2.7970652020081492,0.0,0.7453559924999301,0.8660254037844382,0.7453559924999301,3.4372512980029555,0.3337187182484794,-0.23657215894721553,-0.6266912036797919,0.6071571775026403,0.3803694253027927,0.47437228057254727,-0.07848151991029911,0.5743230764536351,0.7034465543474265,-0.4994562033877957,0.5858583695878353,0.4485275597311755,0.41833946476523826,0.8543784214358007,1.9139653194947324,1.437121875634292,-0.8452559489307929,1.5001394254554734,1.8714035785725374,2.189244858569598,2.070779763101411,4.333333333,0,4.375,0,4.5,0,4.0,0,4.5,1
29,2,0.0835898968175057,-0.3110211431976436,0.0,0.7335163960885956,0.018741528415657203,0.16005648414425058,-1.2453792605126646,-0.6615612125255446,-1.0874533900089387,0.0,0.7390143495051931,-0.8660254037844386,0.0,-0.4967562241767221,-0.08544845586301708,-0.8149360011184569,0.5222329678670936,-0.6324555320336755,0.0,0.6324555320336754,-1.0,-0.1604394745299723,-0.30773584219821193,0.0,0.7453559924999301,0.8660254037844382,0.7453559924999301,-0.479616460186459,-1.0753349683339575,-1.4408995744350153,-0.20186160391570993,-0.41054328754800357,-0.6228802408346945,-1.2199723181414828,-0.4090631284814075,-1.2060496127934155,-2.0052539182133646,0.676464417463661,-0.4839390232925224,-0.8129449754670975,-1.284068491843937,-1.35264931205213,0.563829828386465,0.03415704228508617,0.715512759050146,0.5266461936022132,0.5452425854533843,0.48870057547299617,0.640462314290756,4.333333333,0,4.875,1,4.0,0,3.666666667,0,3.5,0
29,3,1.6317655024648365,1.6457162455152834,0.0,0.7335163960885956,1.2113842457756734,1.8979089737357782,2.18016695948215,-0.24900319934112927,1.3024001757568888,0.0,-1.439133206931166,-0.8660254037844386,0.0,0.7712071767605463,-1.5986745687172326,-0.4449403504573857,-1.9148542155126764,-0.6324555320336755,-1.8708286933869707,-1.5811388300841898,-1.0,-1.2083223566521368,0.42739677746933463,0.0,-1.3416407864998738,-1.154700538379252,-1.3416407864998738,-0.19984019174435794,-1.110288746108757,-0.8106858147351773,-0.5758461167303224,-0.8811642313461898,-0.9580724389696031,-1.1178373886334496,-0.319073450362989,-1.0488102584651868,-0.034096478317293705,-0.10141046335219435,-1.2054995353096445,-1.3017001235375056,-1.2264268420130413,1.0517273218752194,-1.2541450012891417,1.0408446216441465,-1.932083473366201,-1.5519124610681332,-1.0369421240599161,-0.6378771960225558,-0.3818603868176143,3.866666667,0,3.625,0,4.5,0,4.666666667,0,3.0,0
29,4,-1.033638258323813,-1.1208389611343905,0.0,-0.7271929788809343,-0.7684026650419535,-0.9355461723373646,0.042935454344287256,1.1925091238452772,1.1822078379427783,0.0,0.7390143495051931,1.1547005383792517,0.0,0.7712071767605463,0.8591984330356969,-0.05341220141781391,-1.9148542155126764,1.5811388300841898,0.0,0.6324555320336754,1.0,1.3935782315014014,0.03176238154927471,0.0,0.7453559924999301,0.8660254037844382,0.7453559924999301,-0.19984019174435794,0.37122241066645684,0.15326391830552136,-0.606274712081957,0.4042841976377782,0.4921821488712416,0.479217769539064,2.105690159119751,0.8213916111999805,0.7912402474755639,-0.5523150463249755,0.35554850999408794,0.7980719171844218,1.022694523813583,-0.12473572470520725,1.5486644261784257,2.2476128947976113,-1.9060983745599467,0.9553569039058453,1.6669814382928885,2.104613771114001,1.9995364976427985,4.4,0,4.5,0,4.0,0,4.666666667,0,4.0,1
29,5,-0.6126814020547425,-0.2564927527129719,0.0,-0.7271929788809343,-0.7684026650419535,-0.6238661062693189,1.4182509582672953,1.4789078663213662,0.9042205040362661,0.0,0.7390143495051931,1.1547005383792517,0.0,0.7712071767605463,0.712650614122693,0.6257053946205174,0.5222329678670936,1.5811388300841898,0.0,0.6324555320336754,-1.0,0.40551955778981247,0.047735962005997855,0.0,0.7453559924999301,0.8660254037844382,0.7453559924999301,0.07993607669774312,1.215904898820822,1.660964635910212,0.14615339443921802,0.716342615963915,0.791966421038092,1.2428767692718832,0.864247226474859,1.216814149637446,1.5874934161828216,-0.6202863348481975,1.1338411141090472,0.9732661712824531,0.9623754251501858,0.8087327435588963,-0.08552530857381346,-0.06793276026398305,0.029146314388496963,0.029282536612229237,-0.12272480497131155,-0.20481177187438437,0.5662538706104848,4.8,1,5.0,1,4.0,0,5.0,0,4.5,1
29,6,0.8183226992511571,0.27200500946531114,0.0,1.4860030438001717,1.616882769678079,0.7928614667672524,-0.3964624702317536,0.03916118511854462,0.24001189795671343,0.0,0.7390143495051931,-0.8660254037844386,0.0,0.7712071767605463,-0.7585452736515829,-0.7954323108315013,0.5222329678670936,-0.6324555320336755,0.0,-1.5811388300841898,-1.0,-0.7364710042890786,-0.1272656625481311,0.0,-1.3416407864998738,-1.154700538379252,-1.3416407864998738,0.07993607669774312,0.05548079672027897,-1.175674873769388,0.2965982762207155,0.5300082224145604,0.42427535804051925,0.03905446120184451,-0.8254806010721907,-0.2347169869767578,-0.6432198046173027,-0.2889665683952007,0.35059879762696095,-0.12580024414046234,-0.48279393606591336,1.0358182065329387,-0.7170907924515643,0.9100525351892284,0.11633059221243311,-1.291834313610845,-0.6249472258841726,-0.17330610235438865,0.17187997163665883,4.066666667,0,4.75,1,4.0,0,3.0,0,3.0,0
29,1,-0.24384493966528384,-0.6361563731699983,0.0,0.7335163960885956,0.018741528415657203,-0.15162358192379513,-1.4351991639295143,0.3932488983522175,0.1308279595422173,0.0,0.7390143495051931,1.1547005383792517,0.0,-1.149949491326224,0.351685522373728,-0.5672412882326675,0.5222329678670936,-0.6324555320336755,0.0,0.6324555320336754,-1.0,-0.23085325649666935,-1.015577946922378,0.0,0.7453559924999301,-1.154700538379252,0.7453559924999301,-0.75939272862856,0.5579774881798792,-0.6625709502702312,3.3422191509292696,1.2636632118024969,0.3574829621124689,0.36886370045066535,-1.584440022720551,0.7220655874423749,0.35959950481328723,2.9697558855857435,1.0764504602805511,0.44806343295408374,0.3438662574695094,-1.3636608604085418,-0.44200843168108583,-0.8090729737926988,0.9370848439186723,-0.41085201845903446,-0.6113245588722652,-0.5971667319396183,-1.2249604337812823,4.933333333,1,4.875,1,5.0,0,5.333333333,1,4.5,1
29,2,-0.5191612485400244,-0.5286434399345532,0.0,-0.7271929788809343,-0.362904141139548,-0.3121860402012732,-0.1767635079437332,0.21198276820993242,-0.34782283489901883,0.0,0.7390143495051931,1.1547005383792517,0.0,-0.4967562241767221,0.43816391406039734,0.24735134812348347,0.5222329678670936,-0.6324555320336755,0.0,0.6324555320336754,1.0,0.2574385977422389,-1.0225735675768226,0.0,0.7453559924999301,0.8660254037844382,0.7453559924999301,-0.75939272862856,1.4049602945071333,1.4339391443657028,-0.3337554831090746,0.49443261646733877,1.1361994387337984,1.537252372064981,-0.7842317142976591,1.0171076818056792,1.0606279602958553,0.40212969955945277,0.500320037739572,1.0861318075884503,1.2456508768912151,0.8241806554739222,0.5061673886454253,-0.9979235940021973,0.9623952729896954,0.7617562006294961,0.4373625250858739,-0.002040634757039932,-0.4708598197494848,5.066666667,1,5.0,1,5.0,0,6.0,1,4.0,1
29,3,1.5286335024673108,0.8564078301477159,0.0,2.1942257710581257,2.0223812935804846,1.4988640406638105,-0.6012219030841887,-0.9852089192463692,-1.9676845582047369,0.0,-0.8945963178220763,-0.8660254037844386,0.0,-1.149949491326224,-1.094529095399928,-0.29456897572821306,0.5222329678670936,-0.6324555320336755,0.0,-1.5811388300841898,-1.0,-1.5845207143306324,-1.0910797813613826,0.0,-1.3416407864998738,-1.154700538379252,-1.3416407864998738,-0.75939272862856,0.236823943834894,0.4756470902629198,0.21789590149107677,0.5092755443477132,0.3008131208143971,0.000878287216510305,0.05214074163382317,-0.5584558751423924,-1.844168800847402,0.7360142506419741,-0.08605265953725517,-0.2321188526847826,-0.32161244692769553,-2.2661086644852957,0.6738939734520928,-0.9591088878459929,1.1142578474158333,1.136990830737826,0.5337935213119097,0.10187027110023554,-0.3798476766766816,5.733333332999999,1,6.25,1,7.0,1,3.333333333,0,6.0,1
29,4,0.4721624514308558,1.2892176268710849,0.0,-0.7271929788809343,-0.7684026650419535,0.008938876353682975,1.1115512069132187,-1.408268108935735,-0.7673242305494902,0.0,-1.439133206931166,-0.8660254037844386,0.0,-0.4967562241767221,-0.5864244987020036,1.7984474843913163,0.5222329678670936,-0.6324555320336755,0.0,0.6324555320336754,1.0,-0.7645699263480795,0.8798519347306092,0.0,-1.3416407864998738,-1.154700538379252,-1.3416407864998738,-0.19984019174435794,-1.0920164141421325,-1.0151542946275554,-0.6914155460320025,-1.0020972710046059,-0.8913354101079057,-0.9903996677060022,-1.318942004401164,-1.1214555167628009,-0.5922939423161336,-0.3417908874335307,-1.3375633135152418,-1.0997608201386062,-0.8962246366537084,-0.2310917869329272,-1.025592972511966,-0.7908387681577063,0.48149712064025746,-0.7860866485673647,-0.9849946692481538,-1.1072748152389713,-1.4329881893762606,4.333333333,0,4.25,0,6.5,1,4.666666667,0,2.0,0
